co,pm10,grade,o3,date,so2,pm25,city_name,aqi,no2
147,165,66~469,86,2013-12,283,重度污染,石家庄,222,2.5129999999999999
174,212,85~489,86,2014-01,367,重度污染,石家庄,276,3.2999999999999998
107,189,43~499,59,2014-02,293,重度污染,石家庄,236,1.8919999999999999
86,138,73~398,70,2014-03,256,中度污染,石家庄,188,1.506
49,107,79~234,41,2014-04,208,中度污染,石家庄,152,0.93299999999999994
48,76,53~228,38,2014-05,187,轻度污染,石家庄,124,0.7390000000000001
42,85,63~227,40,2014-06,150,轻度污染,石家庄,127,0.877
30,93,50~260,37,2014-07,151,轻度污染,石家庄,132,0.91000000000000003
31,73,26~206,30,2014-08,124,轻度污染,石家庄,104,0.95200000000000007
22,68,34~166,25,2014-09,113,良,石家庄,96,0.79299999999999993
40,145,40~425,52,2014-10,236,中度污染,石家庄,186,1.4650000000000001
57,118,44~419,61,2014-11,191,中度污染,石家庄,153,1.7830000000000001
114,116,59~372,64,2014-12,203,中度污染,石家庄,156,2.2349999999999999
125,146,66~441,82,2015-01,224,中度污染,石家庄,185,2.952
76,111,52~272,44,2015-02,172,轻度污染,石家庄,148,1.6890000000000001
62,93,52~294,55,2015-03,184,轻度污染,石家庄,134,1.2390000000000001
40,77,50~198,48,2015-04,150,轻度污染,石家庄,112,0.90300000000000002
32,60,35~168,33,2015-05,108,良,石家庄,92,0.65200000000000002
27,63,44~165,27,2015-06,113,良,石家庄,99,0.66000000000000003
18,69,36~176,19,2015-07,113,良,石家庄,96,0.43200000000000005
15,63,39~168,29,2015-08,115,良,石家庄,95,0.58700000000000008
24,42,22~128,46,2015-09,86,良,石家庄,77,0.93700000000000006
35,49,43~192,65,2015-10,104,良,石家庄,88,1.0680000000000001
55,120,42~407,68,2015-11,167,中度污染,石家庄,154,2.1030000000000002
76,163,37~407,76,2015-12,237,重度污染,石家庄,204,3.2680000000000002
81,131,52~500,77,2016-01,194,中度污染,石家庄,168,2.5449999999999999
58,71,34~291,46,2016-02,111,轻度污染,石家庄,102,1.452
58,82,60~274,67,2016-03,173,轻度污染,石家庄,123,1.3319999999999999
32,60,45~195,46,2016-04,132,良,石家庄,98,0.95299999999999996
30,54,57~195,48,2016-05,107,良,石家庄,94,0.84499999999999997
19,46,40~141,36,2016-06,85,良,石家庄,92,0.85999999999999999
14,66,38~200,35,2016-07,104,轻度污染,石家庄,102,1.0029999999999999
13,25,37~83,35,2016-08,57,良,石家庄,58,0.94200000000000006
26,84,48~266,55,2016-09,146,轻度污染,石家庄,124,1.117
30,116,54~354,66,2016-10,189,中度污染,石家庄,151,1.3940000000000001
57,169,59~405,81,2016-11,279,重度污染,石家庄,215,2.4199999999999999
73,276,83~500,96,2016-12,382,严重污染,石家庄,301,3.9739999999999998
77,199,59~500,76,2017-01,300,重度污染,石家庄,255,3.4449999999999998
72,139,51~464,62,2017-02,203,中度污染,石家庄,173,2.157
37,79,54~230,47,2017-03,150,轻度污染,石家庄,114,1.2969999999999999
31,61,57~238,50,2017-04,141,轻度污染,石家庄,103,1.073
29,67,70~500,48,2017-05,185,轻度污染,石家庄,140,0.95200000000000007
25,54,67~201,44,2017-06,118,轻度污染,石家庄,129,0.92000000000000004
16,57,55~202,34,2017-07,106,轻度污染,石家庄,123,0.95799999999999996
16,50,39~176,41,2017-08,98,良,石家庄,97,0.89400000000000002
23,70,65~179,60,2017-09,162,轻度污染,石家庄,114,1.083
13,80,25~254,52,2017-10,134,轻度污染,石家庄,109,1.139
24,78,56~243,63,2017-11,147,轻度污染,石家庄,110,1.22
39,98,55~371,70,2017-12,160,轻度污染,石家庄,134,1.7350000000000001
41,110,59~283,65,2018-01,171,轻度污染,石家庄,147,1.9390000000000001
38,99,54~319,45,2018-02,158,轻度污染,石家庄,135,1.6499999999999999
25,108,56~404,50,2018-03,185,轻度污染,石家庄,150,1.5030000000000001
42,105,151~154,65,2018-04,255,中度污染,石家庄,153,1.3
127,149,79~395,82,2013-12,259,中度污染,济南,195,1.653
117,138,61~489,67,2014-01,247,中度污染,济南,184,1.8999999999999999
123,115,60~289,62,2014-02,190,中度污染,济南,152,1.879
75,88,76~309,58,2014-03,197,轻度污染,济南,135,1.1100000000000001
70,91,61~229,51,2014-04,190,轻度污染,济南,137,1.073
47,66,55~177,42,2014-05,171,轻度污染,济南,119,0.81599999999999995
48,76,65~195,41,2014-06,135,轻度污染,济南,126,1.0369999999999999
37,71,63~190,40,2014-07,125,轻度污染,济南,117,0.90000000000000002
49,72,71~157,48,2014-08,134,轻度污染,济南,114,1.0549999999999999
46,80,57~231,52,2014-09,145,轻度污染,济南,114,1.2130000000000001
48,81,63~202,59,2014-10,167,轻度污染,济南,116,1.0390000000000001
67,101,66~368,65,2014-11,188,轻度污染,济南,139,1.24
97,84,62~229,66,2014-12,180,轻度污染,济南,123,1.3
92,113,60~322,73,2015-01,210,中度污染,济南,153,1.952
79,95,61~238,53,2015-02,172,轻度污染,济南,131,1.607
63,81,63~190,55,2015-03,185,轻度污染,济南,124,1.3330000000000002
39,77,59~215,43,2015-04,158,轻度污染,济南,115,1.1970000000000001
37,74,53~182,41,2015-05,155,轻度污染,济南,113,1.2130000000000001
27,73,68~186,33,2015-06,139,轻度污染,济南,117,1.0629999999999999
28,75,74~182,38,2015-07,133,轻度污染,济南,123,1.032
22,57,39~140,39,2015-08,98,良,济南,92,0.93900000000000006
27,69,50~158,52,2015-09,128,良,济南,99,1.133
34,91,64~243,61,2015-10,174,轻度污染,济南,128,1.3130000000000002
43,114,42~337,59,2015-11,158,轻度污染,济南,147,1.8899999999999999
71,158,56~496,70,2015-12,232,中度污染,济南,199,2.1099999999999999
80,126,63~436,68,2016-01,193,中度污染,济南,164,2.0030000000000001
57,81,37~241,44,2016-02,140,轻度污染,济南,112,1.3619999999999999
51,80,71~237,48,2016-03,185,轻度污染,济南,123,1.1100000000000001
40,82,72~211,45,2016-04,202,轻度污染,济南,128,1.0900000000000001
28,58,63~295,38,2016-05,129,轻度污染,济南,110,0.90599999999999992
24,51,77~171,33,2016-06,103,轻度污染,济南,118,0.93299999999999994
21,61,37~170,35,2016-07,109,轻度污染,济南,100,0.98999999999999999
23,42,51~148,35,2016-08,88,良,济南,81,1.0290000000000001
27,60,59~173,56,2016-09,132,轻度污染,济南,109,1.107
22,58,50~160,53,2016-10,118,良,济南,88,1.1579999999999999
31,79,34~226,57,2016-11,151,轻度污染,济南,111,1.3300000000000001
46,126,62~500,63,2016-12,203,中度污染,济南,164,1.8769999999999998
49,129,60~416,61,2017-01,212,中度污染,济南,173,2.097
44,83,57~235,50,2017-02,148,轻度污染,济南,116,1.236
31,66,61~153,53,2017-03,140,轻度污染,济南,100,1.026
22,62,74~212,47,2017-04,142,轻度污染,济南,101,0.98699999999999999
22,58,70~209,34,2017-05,145,轻度污染,济南,124,0.77400000000000002
22,53,49~202,38,2017-06,108,轻度污染,济南,129,0.82700000000000007
13,51,51~204,36,2017-07,98,轻度污染,济南,100,0.93200000000000005
13,37,41~150,39,2017-08,76,良,济南,91,0.81299999999999994
14,39,59~165,45,2017-09,93,良,济南,99,0.76000000000000001
15,56,29~156,54,2017-10,112,良,济南,87,1.0580000000000001
23,55,42~163,53,2017-11,132,良,济南,93,0.94299999999999995
35,88,56~310,63,2017-12,163,轻度污染,济南,123,1.3969999999999998
37,87,50~261,63,2018-01,151,轻度污染,济南,122,1.4159999999999999
31,65,63~195,42,2018-02,126,轻度污染,济南,102,1.1359999999999999
24,61,59~230,41,2018-03,124,良,济南,99,0.92900000000000005
20,82,128~133,27,2018-04,178,轻度污染,济南,131,0.80000000000000004
39,80,55~164,34,2013-12,149,轻度污染,兰州,111,1.577
43,81,52~377,45,2014-01,137,轻度污染,兰州,112,1.913
29,66,46~210,38,2014-02,108,良,兰州,95,1.3999999999999999
29,51,65~146,48,2014-03,149,良,兰州,99,1.2290000000000001
28,54,42~347,50,2014-04,147,轻度污染,兰州,104,1.3480000000000001
28,52,57~235,51,2014-05,138,良,兰州,95,1.3169999999999999
18,51,57~113,31,2014-06,97,良,兰州,77,1.1599999999999999
13,44,46~106,39,2014-07,89,良,兰州,70,1.016
16,45,38~127,38,2014-08,92,良,兰州,73,1.026
16,45,40~118,32,2014-09,90,良,兰州,71,1.147
19,50,29~131,36,2014-10,93,良,兰州,75,1.2649999999999999
27,67,42~167,53,2014-11,121,良,兰州,95,1.8630000000000002
39,82,63~206,55,2014-12,148,轻度污染,兰州,116,2.2969999999999997
42,64,51~190,54,2015-01,118,良,兰州,93,2.6189999999999998
26,52,46~162,39,2015-02,109,良,兰州,84,2.004
19,51,58~215,44,2015-03,153,轻度污染,兰州,103,1.284
18,45,47~199,43,2015-04,133,良,兰州,92,0.88700000000000001
13,45,48~358,45,2015-05,125,良,兰州,92,0.82599999999999996
11,40,51~149,43,2015-06,111,良,兰州,82,0.77300000000000002
13,44,48~131,47,2015-07,94,良,兰州,78,1.0940000000000001
15,37,54~147,46,2015-08,97,良,兰州,78,0.9840000000000001
15,37,40~111,47,2015-09,84,良,兰州,70,1.0469999999999999
19,41,51~116,50,2015-10,105,良,兰州,79,1.0740000000000001
30,66,48~175,67,2015-11,132,良,兰州,98,1.8869999999999998
38,79,40~166,73,2015-12,143,轻度污染,兰州,111,2.4290000000000003
37,65,39~175,65,2016-01,121,良,兰州,98,2.0419999999999998
26,64,52~451,54,2016-02,163,轻度污染,兰州,125,1.421
15,48,50~159,52,2016-03,143,良,兰州,99,1.1679999999999999
10,37,51~142,48,2016-04,112,良,兰州,85,0.84999999999999998
10,46,36~325,43,2016-05,117,良,兰州,95,0.72900000000000009
10,40,51~120,53,2016-06,95,良,兰州,81,0.86299999999999999
8,32,34~124,41,2016-07,84,良,兰州,82,0.92299999999999993
7,31,34~129,34,2016-08,78,良,兰州,71,0.97099999999999997
9,42,56~99,58,2016-09,100,良,兰州,80,1.087
14,46,42~159,53,2016-10,114,良,兰州,83,1.119
35,94,70~500,82,2016-11,264,中度污染,兰州,163,2.0
41,97,76~203,101,2016-12,200,轻度污染,兰州,140,2.6349999999999998
37,79,51~500,72,2017-01,208,轻度污染,兰州,140,1.8999999999999999
26,63,55~168,62,2017-02,146,轻度污染,兰州,104,1.5819999999999999
15,49,59~171,53,2017-03,115,良,兰州,86,1.081
10,53,53~500,50,2017-04,149,轻度污染,兰州,114,0.71999999999999997
11,56,69~500,48,2017-05,167,轻度污染,兰州,124,0.64200000000000002
10,37,59~126,48,2017-06,87,良,兰州,92,0.77700000000000002
10,32,50~134,41,2017-07,85,良,兰州,94,0.70299999999999996
9,30,38~130,43,2017-08,73,良,兰州,73,0.72299999999999998
12,39,61~120,52,2017-09,96,良,兰州,82,0.73299999999999998
14,44,34~109,51,2017-10,97,良,兰州,75,1.1100000000000001
36,59,73~128,76,2017-11,147,轻度污染,兰州,101,1.9299999999999999
52,83,68~500,90,2017-12,207,轻度污染,兰州,147,2.6030000000000002
40,73,71~150,68,2018-01,146,轻度污染,兰州,107,2.0099999999999998
35,59,54~500,60,2018-02,147,轻度污染,兰州,105,1.679
25,59,60~309,63,2018-03,185,轻度污染,兰州,124,1.3030000000000002
24,63,117~130,71,2018-04,197,轻度污染,兰州,124,1.3999999999999999
85,78,49~171,57,2013-12,128,轻度污染,西宁,104,2.71
78,83,64~203,45,2014-01,155,轻度污染,西宁,116,2.21
44,80,74~179,28,2014-02,147,轻度污染,西宁,113,1.4930000000000001
29,61,76~190,35,2014-03,159,轻度污染,西宁,105,1.2649999999999999
29,68,50~458,27,2014-04,156,轻度污染,西宁,116,1.02
34,54,66~187,25,2014-05,130,良,西宁,91,0.97999999999999998
29,48,34~102,27,2014-06,82,良,西宁,70,0.89700000000000002
30,45,33~92,27,2014-07,77,良,西宁,64,0.92900000000000005
29,50,41~121,29,2014-08,85,良,西宁,71,0.98999999999999999
26,48,29~104,30,2014-09,85,良,西宁,69,0.86699999999999999
25,52,24~120,34,2014-10,91,良,西宁,74,1.048
35,73,39~179,44,2014-11,108,良,西宁,99,1.5930000000000002
53,69,66~130,48,2014-12,120,良,西宁,96,2.0449999999999999
38,63,58~142,42,2015-01,113,良,西宁,88,1.984
24,60,55~154,29,2015-02,116,良,西宁,92,1.2749999999999999
22,53,70~361,26,2015-03,150,轻度污染,西宁,104,1.2350000000000001
17,45,54~165,26,2015-04,112,良,西宁,82,1.0429999999999999
18,43,50~432,23,2015-05,104,良,西宁,88,1.026
21,37,60~96,24,2015-06,75,良,西宁,79,1.087
26,31,46~91,33,2015-07,72,良,西宁,66,1.129
27,33,42~176,35,2015-08,82,良,西宁,70,1.1320000000000001
22,30,34~87,37,2015-09,66,良,西宁,59,1.22
26,39,43~101,43,2015-10,89,良,西宁,70,1.5
47,62,50~156,60,2015-11,123,良,西宁,91,2.3799999999999999
55,76,48~152,60,2015-12,135,轻度污染,西宁,105,2.4649999999999999
50,62,50~122,52,2016-01,111,良,西宁,90,2.2769999999999997
29,60,51~377,38,2016-02,133,轻度污染,西宁,105,1.71
25,57,53~183,40,2016-03,156,轻度污染,西宁,104,1.242
25,36,42~130,38,2016-04,100,良,西宁,75,0.85699999999999998
20,37,37~159,35,2016-05,103,良,西宁,77,0.88099999999999989
30,33,52~116,32,2016-06,83,良,西宁,72,0.92299999999999993
34,33,35~111,34,2016-07,78,良,西宁,76,0.93200000000000005
34,36,35~113,29,2016-08,76,良,西宁,70,0.80000000000000004
25,35,41~85,36,2016-09,76,良,西宁,65,1.0529999999999999
18,41,43~110,46,2016-10,94,良,西宁,73,1.165
33,71,74~225,59,2016-11,174,轻度污染,西宁,115,2.2370000000000001
53,83,78~215,67,2016-12,152,轻度污染,西宁,115,3.3160000000000003
34,65,54~500,48,2017-01,191,轻度污染,西宁,121,2.306
28,52,57~137,43,2017-02,133,良,西宁,93,2.1000000000000001
20,38,51~252,38,2017-03,105,良,西宁,80,1.3769999999999998
23,31,40~500,39,2017-04,116,良,西宁,83,1.1000000000000001
16,23,51~113,35,2017-05,75,良,西宁,71,0.95499999999999996
17,20,57~126,35,2017-06,55,良,西宁,86,0.69299999999999995
21,22,44~155,34,2017-07,59,良,西宁,90,1.0029999999999999
11,18,30~80,15,2017-08,41,优,西宁,50,0.80299999999999994
25,20,40~77,34,2017-09,50,良,西宁,59,0.97299999999999998
22,25,40~96,41,2017-10,72,良,西宁,65,1.474
36,54,69~129,59,2017-11,119,良,西宁,88,1.8700000000000001
38,89,79~500,64,2017-12,169,轻度污染,西宁,132,2.2650000000000001
30,73,70~206,47,2018-01,128,轻度污染,西宁,102,1.9969999999999999
23,55,51~408,33,2018-02,131,良,西宁,96,1.8819999999999999
19,48,61~275,36,2018-03,151,轻度污染,西宁,103,1.6899999999999999
23,46,85~92,40,2018-04,127,良,西宁,89,1.8500000000000001
95,78,37~182,59,2013-12,154,轻度污染,呼和浩特,112,4.3230000000000004
98,61,38~302,60,2014-01,123,良,呼和浩特,91,4.0389999999999997
76,60,22~229,51,2014-02,97,良,呼和浩特,85,3.4569999999999999
75,45,28~199,47,2014-03,139,良,呼和浩特,94,2.5099999999999998
32,40,53~230,44,2014-04,141,良,呼和浩特,96,2.1430000000000002
25,37,40~165,39,2014-05,133,良,呼和浩特,91,1.49
23,26,28~110,33,2014-06,86,良,呼和浩特,72,1.173
18,32,49~131,39,2014-07,100,良,呼和浩特,80,0.745
19,25,48~104,39,2014-08,88,良,呼和浩特,72,0.84200000000000008
19,29,34~109,40,2014-09,89,良,呼和浩特,70,0.82700000000000007
34,51,33~160,51,2014-10,142,良,呼和浩特,96,1.3940000000000001
58,51,32~139,50,2014-11,121,良,呼和浩特,87,1.8969999999999998
81,71,45~257,43,2014-12,131,轻度污染,呼和浩特,105,2.371
97,59,34~170,54,2015-01,119,良,呼和浩特,87,2.6189999999999998
71,51,32~247,41,2015-02,123,良,呼和浩特,93,1.8819999999999999
49,38,33~151,38,2015-03,123,良,呼和浩特,86,1.419
22,27,33~251,34,2015-04,96,良,呼和浩特,74,0.85299999999999998
14,25,43~105,26,2015-05,98,良,呼和浩特,74,0.65500000000000003
11,21,41~138,27,2015-06,72,良,呼和浩特,71,0.65700000000000003
14,27,45~135,31,2015-07,83,良,呼和浩特,89,0.77099999999999991
12,21,47~120,33,2015-08,76,良,呼和浩特,79,0.629
12,27,35~101,34,2015-09,71,良,呼和浩特,64,0.66700000000000004
23,39,33~147,42,2015-10,103,良,呼和浩特,78,0.877
35,76,37~305,44,2015-11,124,轻度污染,呼和浩特,104,1.78
53,102,28~263,59,2015-12,158,轻度污染,呼和浩特,136,2.5610000000000004
50,60,35~190,43,2016-01,103,良,呼和浩特,87,1.865
43,47,37~232,33,2016-02,86,良,呼和浩特,75,1.403
35,49,41~419,41,2016-03,132,良,呼和浩特,98,1.2390000000000001
19,28,41~124,35,2016-04,107,良,呼和浩特,79,0.88700000000000001
15,33,45~258,33,2016-05,119,良,呼和浩特,96,0.7390000000000001
14,24,43~144,32,2016-06,59,良,呼和浩特,77,0.80299999999999994
8,24,35~143,32,2016-07,58,良,呼和浩特,87,0.752
8,18,40~117,31,2016-08,50,良,呼和浩特,73,0.72900000000000009
11,24,38~108,45,2016-09,60,良,呼和浩特,61,0.76700000000000002
20,37,35~101,52,2016-10,89,良,呼和浩特,71,1.0229999999999999
53,73,35~192,61,2016-11,152,轻度污染,呼和浩特,112,1.8769999999999998
64,65,37~169,61,2016-12,107,良,呼和浩特,93,2.2769999999999997
66,70,43~437,58,2017-01,117,轻度污染,呼和浩特,105,2.4740000000000002
54,63,44~180,51,2017-02,95,良,呼和浩特,92,1.954
42,41,43~147,44,2017-03,76,良,呼和浩特,71,1.3100000000000001
22,29,45~141,42,2017-04,91,良,呼和浩特,75,0.91299999999999992
14,40,55~500,40,2017-05,158,轻度污染,呼和浩特,108,0.68700000000000006
14,27,49~190,38,2017-06,83,良,呼和浩特,99,0.72299999999999998
13,28,50~167,38,2017-07,81,轻度污染,呼和浩特,105,0.79700000000000004
12,25,38~122,34,2017-08,63,良,呼和浩特,79,0.82900000000000007
16,29,47~144,45,2017-09,87,良,呼和浩特,76,0.88300000000000001
20,57,28~159,49,2017-10,102,良,呼和浩特,86,1.145
34,57,32~200,54,2017-11,124,良,呼和浩特,95,1.587
41,58,34~165,54,2017-12,116,良,呼和浩特,88,1.819
35,41,35~152,48,2018-01,93,良,呼和浩特,76,1.5230000000000001
34,43,40~247,40,2018-02,98,良,呼和浩特,81,1.3640000000000001
27,59,50~500,49,2018-03,183,轻度污染,呼和浩特,122,1.365
21,86,113~500,44,2018-04,495,严重污染,呼和浩特,307,1.05
98,103,71~292,59,2013-12,211,轻度污染,青岛,147,1.393
65,96,41~272,52,2014-01,166,轻度污染,青岛,130,1.306
47,62,35~201,40,2014-02,99,良,青岛,90,1.089
43,66,57~199,53,2014-03,132,良,青岛,97,1.123
25,52,51~183,38,2014-04,108,良,青岛,88,0.80700000000000005
25,52,46~152,34,2014-05,121,良,青岛,97,0.69400000000000006
16,38,51~123,22,2014-06,78,良,青岛,77,0.52300000000000002
17,45,37~153,26,2014-07,88,良,青岛,83,0.63900000000000001
21,38,41~170,33,2014-08,83,良,青岛,82,0.68999999999999995
20,31,51~111,33,2014-09,71,良,青岛,75,0.68299999999999994
21,42,46~136,38,2014-10,94,良,青岛,81,0.748
38,70,50~204,54,2014-11,124,轻度污染,青岛,100,1.923
58,68,57~261,58,2014-12,121,良,青岛,97,1.1100000000000001
47,73,48~234,47,2015-01,122,轻度污染,青岛,104,1.258
40,67,49~193,39,2015-02,126,良,青岛,99,1.171
26,54,49~168,37,2015-03,114,良,青岛,86,0.95799999999999996
22,48,56~185,33,2015-04,103,良,青岛,89,0.877
21,35,54~132,31,2015-05,87,良,青岛,79,0.78099999999999992
22,35,43~183,27,2015-06,75,良,青岛,86,0.81999999999999995
20,31,29~139,20,2015-07,68,良,青岛,61,0.65500000000000003
19,35,39~147,24,2015-08,74,良,青岛,68,0.623
21,27,41~103,30,2015-09,64,良,青岛,61,0.60999999999999999
21,45,52~130,32,2015-10,94,良,青岛,79,0.75800000000000001
22,59,40~201,35,2015-11,92,良,青岛,84,0.97299999999999998
47,103,44~354,47,2015-12,150,轻度污染,青岛,136,1.4650000000000001
45,82,47~306,39,2016-01,128,轻度污染,青岛,113,1.248
34,58,36~185,34,2016-02,99,良,青岛,85,1.028
24,49,49~157,40,2016-03,104,良,青岛,81,0.81900000000000006
23,52,47~344,41,2016-04,129,良,青岛,97,0.86699999999999999
18,41,48~157,36,2016-05,92,良,青岛,80,0.70599999999999996
13,27,34~142,27,2016-06,54,良,青岛,66,0.55299999999999994
9,27,25~89,21,2016-07,56,良,青岛,57,0.52600000000000002
10,17,29~104,20,2016-08,44,良,青岛,51,0.47100000000000003
14,31,41~150,23,2016-09,68,良,青岛,84,0.58299999999999996
16,30,37~90,29,2016-10,67,良,青岛,62,0.63200000000000001
25,50,33~138,40,2016-11,89,良,青岛,75,0.81299999999999994
28,71,44~249,50,2016-12,112,良,青岛,100,1.103
31,71,40~299,45,2017-01,112,良,青岛,100,1.232
26,54,45~209,37,2017-02,88,良,青岛,80,0.85699999999999998
18,44,54~93,38,2017-03,79,良,青岛,72,0.69999999999999996
17,42,58~129,41,2017-04,93,良,青岛,83,0.66000000000000003
13,37,42~199,29,2017-05,100,良,青岛,99,0.58700000000000008
10,23,44~185,26,2017-06,54,良,青岛,78,0.45299999999999996
10,28,30~144,26,2017-07,68,良,青岛,75,0.60999999999999999
8,18,33~148,25,2017-08,45,良,青岛,73,0.55799999999999994
10,23,47~158,31,2017-09,57,良,青岛,93,0.60699999999999998
11,27,37~108,44,2017-10,66,良,青岛,67,0.65500000000000003
14,41,43~130,51,2017-11,96,良,青岛,77,0.73999999999999999
20,59,49~176,61,2017-12,117,良,青岛,95,1.0190000000000001
19,69,45~246,57,2018-01,121,轻度污染,青岛,102,1.0449999999999999
15,42,47~135,38,2018-02,78,良,青岛,71,0.77500000000000002
12,48,36~142,37,2018-03,87,良,青岛,76,0.68700000000000006
10,37,55~75,34,2018-04,71,良,青岛,65,0.5
148,79,52~211,63,2013-12,130,轻度污染,银川,108,1.8969999999999998
137,64,49~167,58,2014-01,117,良,银川,91,2.1970000000000001
108,67,34~158,41,2014-02,116,良,银川,97,1.329
83,47,53~425,36,2014-03,133,良,银川,96,1.3230000000000002
25,43,58~197,26,2014-04,122,良,银川,88,0.92799999999999994
17,28,49~169,30,2014-05,96,良,银川,77,0.92900000000000005
21,27,48~98,29,2014-06,63,良,银川,70,1.123
13,35,47~112,27,2014-07,87,良,银川,71,0.84799999999999998
17,38,50~87,31,2014-08,77,良,银川,64,0.83900000000000008
17,35,43~82,36,2014-09,78,良,银川,64,0.91700000000000004
27,46,34~119,43,2014-10,101,良,银川,76,1.0649999999999999
106,70,52~175,54,2014-11,123,良,银川,98,1.47
142,59,57~155,43,2014-12,121,良,银川,90,1.3869999999999998
176,82,56~220,56,2015-01,154,轻度污染,银川,115,1.7390000000000001
98,48,57~144,34,2015-02,118,良,银川,87,1.1040000000000001
75,39,50~318,32,2015-03,127,良,银川,92,0.92599999999999993
21,38,53~164,27,2015-04,116,良,银川,83,0.78299999999999992
18,34,42~150,25,2015-05,109,良,银川,82,0.67400000000000004
18,35,55~145,23,2015-06,103,良,银川,83,0.77000000000000002
17,45,66~135,29,2015-07,112,良,银川,91,0.80299999999999994
19,42,47~121,34,2015-08,95,良,银川,74,0.85499999999999998
17,33,32~82,29,2015-09,71,良,银川,60,0.86299999999999999
30,34,28~112,42,2015-10,76,良,银川,64,1.2229999999999999
92,76,44~221,47,2015-11,127,轻度污染,银川,107,1.6130000000000002
136,74,43~294,56,2015-12,133,轻度污染,银川,120,2.0580000000000003
117,73,47~210,44,2016-01,116,轻度污染,银川,106,1.5609999999999999
105,70,51~234,41,2016-02,124,轻度污染,银川,104,1.3169999999999999
69,64,56~210,36,2016-03,148,轻度污染,银川,106,1.0229999999999999
24,46,53~100,32,2016-04,106,良,银川,79,0.76000000000000001
23,49,55~500,27,2016-05,139,轻度污染,银川,105,0.68099999999999994
22,36,65~143,25,2016-06,81,良,银川,91,0.66000000000000003
17,30,51~143,22,2016-07,73,良,银川,88,0.84799999999999998
15,29,35~110,21,2016-08,65,良,银川,69,1.0129999999999999
17,31,49~97,31,2016-09,70,良,银川,67,0.98299999999999998
33,52,50~172,42,2016-10,105,良,银川,80,1.274
87,74,44~182,59,2016-11,158,轻度污染,银川,112,1.7330000000000001
125,103,71~249,62,2016-12,169,轻度污染,银川,141,2.2450000000000001
127,91,69~322,57,2017-01,176,轻度污染,银川,136,2.206
90,73,55~190,49,2017-02,135,轻度污染,银川,106,1.4890000000000001
52,50,52~137,42,2017-03,100,良,银川,80,1.077
24,39,48~184,35,2017-04,119,良,银川,87,0.69299999999999995
28,52,73~500,38,2017-05,164,轻度污染,银川,130,0.61599999999999999
23,35,67~196,35,2017-06,105,轻度污染,银川,117,0.63700000000000001
17,33,57~179,30,2017-07,86,轻度污染,银川,101,0.69400000000000006
21,30,42~131,32,2017-08,77,良,银川,84,0.745
25,32,56~116,38,2017-09,94,良,银川,76,0.84299999999999997
27,48,33~173,43,2017-10,110,良,银川,81,1.1899999999999999
64,50,44~159,47,2017-11,127,良,银川,90,1.3969999999999998
71,61,50~165,55,2017-12,118,良,银川,91,1.8480000000000001
60,57,44~166,40,2018-01,108,良,银川,87,1.3419999999999999
65,42,52~183,34,2018-02,93,良,银川,76,1.1459999999999999
47,51,64~196,41,2018-03,156,轻度污染,银川,105,0.98999999999999999
39,49,99~154,33,2018-04,202,轻度污染,银川,127,0.75
120,155,83~370,78,2013-12,198,中度污染,哈尔滨,197,1.6930000000000001
126,123,54~412,68,2014-01,164,中度污染,哈尔滨,160,1.4099999999999999
116,114,46~308,73,2014-02,163,中度污染,哈尔滨,150,1.4790000000000001
68,56,43~213,62,2014-03,96,良,哈尔滨,81,0.91599999999999993
30,49,50~134,56,2014-04,104,良,哈尔滨,79,0.73299999999999998
15,28,24~129,40,2014-05,55,良,哈尔滨,53,0.65799999999999992
13,30,29~119,38,2014-06,61,良,哈尔滨,58,0.73299999999999998
8,49,24~249,35,2014-07,72,良,哈尔滨,74,0.77099999999999991
10,29,23~74,41,2014-08,54,良,哈尔滨,53,0.68099999999999994
15,22,22~73,35,2014-09,47,优,哈尔滨,44,0.58999999999999997
45,120,29~446,58,2014-10,160,中度污染,哈尔滨,151,0.98699999999999999
84,145,50~375,60,2014-11,194,中度污染,哈尔滨,184,1.0600000000000001
139,99,58~220,60,2014-12,140,轻度污染,哈尔滨,137,1.042
153,120,47~287,76,2015-01,156,中度污染,哈尔滨,156,1.252
91,113,45~381,69,2015-02,154,中度污染,哈尔滨,150,1.2819999999999998
43,63,45~217,51,2015-03,105,良,哈尔滨,90,1.032
19,52,40~134,45,2015-04,102,良,哈尔滨,81,0.68299999999999994
9,27,25~132,35,2015-05,64,良,哈尔滨,54,0.54799999999999993
8,34,35~113,33,2015-06,58,良,哈尔滨,66,0.66700000000000004
6,31,34~117,37,2015-07,52,良,哈尔滨,69,0.84200000000000008
5,24,28~100,32,2015-08,41,优,哈尔滨,48,0.78400000000000003
8,22,32~80,37,2015-09,48,优,哈尔滨,50,0.75700000000000001
18,57,26~211,42,2015-10,83,良,哈尔滨,82,0.99400000000000011
39,148,50~500,62,2015-11,178,中度污染,哈尔滨,178,1.403
71,145,50~414,77,2015-12,188,中度污染,哈尔滨,182,1.6680000000000001
74,96,53~234,63,2016-01,119,轻度污染,哈尔滨,127,1.3869999999999998
56,67,40~195,56,2016-02,90,良,哈尔滨,92,1.4340000000000002
36,55,38~172,47,2016-03,97,良,哈尔滨,82,1.319
17,40,39~169,37,2016-04,87,良,哈尔滨,73,1.0669999999999999
10,27,37~103,31,2016-05,60,良,哈尔滨,60,0.9840000000000001
